,ApplID,Report_ID,Month,"Amount directly diverted or 
              collected to storage 
              (Acre-Feet)","Amount beneficially used 
              (Acre-Feet)","Amount directly diverted or 
              collected to storage 
              (Gallons)","Amount beneficially used 
              (Gallons)","Amount directly diverted or 
              collected to storage 
              (Unknown)","Amount beneficially used 
              (Unknown)","Amount directly diverted or 
              collected to storage 
              (Million Gallons)","Amount beneficially used 
              (Million Gallons)",NA
6133,G193261,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125124,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6134,G193261,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109088,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6135,G363137,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108581,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6136,G363137,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82094,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6137,G193255,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353169,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6138,G193255,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306259,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6139,G193255,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247574,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6140,G193255,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219956,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6141,G193255,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169633,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6142,G193255,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124797,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6143,G193255,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108739,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6144,G193254,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352417,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6145,G193254,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306071,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6146,G193254,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247573,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6147,G193254,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220309,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6148,G193254,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169450,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6149,G193254,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125123,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6150,G193254,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109087,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6151,G193252,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352416,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6152,G193252,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=304962,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6153,G193252,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247571,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6154,G193252,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219788,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6155,G193252,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168349,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6156,G193252,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124064,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6157,G193252,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=107972,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6158,G193253,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351871,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6159,G193253,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305136,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6160,G193253,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247572,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6161,G193253,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219623,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6162,G193253,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168517,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6163,G193253,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125122,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6164,G193253,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109086,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6165,G332572,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352792,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6166,G332572,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305036,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6167,G332572,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247937,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6168,G332572,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220015,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6169,G332572,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168424,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6170,G332572,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124121,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6171,G332572,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108031,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6172,G363085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352239,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6173,G363085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305171,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6174,G363085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248224,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6175,G363085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219824,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6176,G363085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168552,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6177,G363085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124839,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6178,G363085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108782,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6179,G363078,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353153,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6180,G363078,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306288,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6181,G363078,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248218,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6182,G363078,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220737,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6183,G363078,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169662,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6184,G363078,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124642,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6185,G363078,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108580,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6186,G363079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352968,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6187,G363079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306289,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6188,G363079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248219,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6189,G363079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219986,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6190,G363079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169663,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6191,G363079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125348,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6192,G363079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109321,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6193,G363080,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352605,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6194,G363080,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305170,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6195,G363080,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248220,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6196,G363080,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219481,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6197,G363080,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168551,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6198,G363080,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125173,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6199,G363080,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109138,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6200,G363081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352799,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6201,G363081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305001,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6202,G363081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248221,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6203,G363081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220358,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6204,G363081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168388,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6205,G363081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125349,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6206,G363081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109322,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6207,G363083,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352033,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6208,G363083,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305571,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6209,G363083,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248222,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6210,G363083,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219482,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6211,G363083,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168949,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6212,G363083,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125350,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6213,G363083,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109323,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6214,G363068,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=380845,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6215,G363068,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353145,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6216,G363068,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305369,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6217,G363068,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248213,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6218,G363068,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219479,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6219,G363068,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168742,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6220,G363068,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124087,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6221,G363068,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=107994,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6222,G363077,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353193,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6223,G363077,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305570,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6224,G363077,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248217,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
6225,G363077,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219480,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
